Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,2000,0.0003390204076784881,0.00014703733682120123,0.00012672278353522654,0.000948629565512491,2.0794219590776363e-05,0.8220000000000001,0.09100347604933134,0.6,1.0,0.012869835005205953,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,3500,0.00012974449618168948,5.198797376115394e-05,4.726679911038417e-05,0.0002519679789424785,7.352209757332051e-06,0.888,0.0627271382860004,0.8,1.0,0.008870956969291442,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,5000,6.959595253475073e-05,2.8156380399834028e-05,1.9999371655976762e-05,0.00013726303361297117,3.981913502878127e-06,0.9060000000000001,0.0651841974088562,0.8,1.0,0.009218437602800958,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,16,0.00334629648580204,0.001262709201607523,0.0009052091735118288,0.006806801124204116,0.0001785740478246662,0.73,0.08864052604279185,0.6,0.9,0.012535663410560177,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,50,0.00185243129000812,0.0007066103332324641,0.0006816315239257879,0.0038287479817939725,9.992979165703229e-05,0.754,0.08381222939355792,0.6,0.9,0.011852839150109455,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,100,0.0002462942522209776,0.0001440448709989653,1.7156788560156026e-05,0.000593542383380734,2.0371021015701964e-05,0.8760000000000001,0.07708992893275451,0.7,1.0,0.010902162301907948,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,250,2.0245310616592814e-05,7.467421509794155e-06,8.049350650964508e-06,3.8832315109917845e-05,1.0560528775107467e-06,0.9540000000000001,0.0503457433905888,0.9,1.0,0.007119963311072633,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,500,1.8423186556492293e-05,6.5835155095531786e-06,1.0666475847738004e-05,3.2432934244531675e-05,9.310496921703722e-07,0.96,0.04948716593053934,0.9,1.0,0.00699854212223765,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,750,1.842006256478099e-05,6.971182738040346e-06,1.0110381987634156e-05,3.0376378663954242e-05,9.858741173917864e-07,0.96,0.04948716593053934,0.9,1.0,0.00699854212223765,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,1000,0.000545495005205125,0.0003097752796809967,0.00010693614127717719,0.0015088401997401038,4.3808840181278416e-05,0.8059999999999999,0.1057721849166444,0.6,1.0,0.014958445843095344,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,2000,5.928571118195927e-07,2.349442581843622e-07,2.0789266519711256e-07,1.2790204089036735e-06,3.3226135632601106e-08,0.98,0.04040610178208843,0.9,1.0,0.0057142857142857125,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,3500,2.2308306211654538e-07,9.194826060480537e-08,9.47461016977778e-08,4.134799900766225e-07,1.3003447718393151e-08,0.982,0.03880879344916035,0.9,1.0,0.005488392203513869,,,,,
CaliforniaHousingDatasetValuation,14,1,SVARMIQ,,5000,1.2899880073003257e-07,4.8580678803198264e-08,5.616609254966216e-08,2.724915281498493e-07,6.870345483277412e-09,0.988,0.032826072265931594,0.9,1.0,0.004642307659791976,,,,,
CaliforniaHousingDatasetValuation,14,2,KernelSHAPIQ,,16,2.197994567919091e+16,1.5531783204760563e+17,0.0010096904871782465,1.0982775023216404e+18,2.196525845601105e+16,0.11200000000000002,0.09822921964383478,0.0,0.3,0.013891709464163677,,,,,
CaliforniaHousingDatasetValuation,14,2,KernelSHAPIQ,,50,431183269452466.6,3048926137393426.5,0.5369259320339518,2.15591634709129e+16,431183269417559.8,0.078,0.08400680244565233,0.0,0.3,0.011880355935023878,,,,,
CaliforniaHousingDatasetValuation,14,2,KernelSHAPIQ,,100,59.98478787420091,417.8642795405355,0.09877366216116629,2955.5974687317735,59.09493313574873,0.11599999999999999,0.10173996465579918,0.0,0.4,0.014388203785159051,,,,,
CaliforniaHousingDatasetValuation,14,2,KernelSHAPIQ,,250,0.026066697539394876,0.00905867934147677,0.014330743888495237,0.06134309633000029,0.0012810907181905425,0.14400000000000002,0.09722685444099174,0.0,0.4,0.01374995361773253,,,,,
CaliforniaHousingDatasetValuation,14,2,KernelSHAPIQ,,500,0.0018356015192781364,0.0003065111594386918,0.0012315668608968646,0.0026882233644332813,4.334722386968998e-05,0.21400000000000002,0.10303555954432549,0.0,0.5,0.01457142857142857,,,,,
