Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting,750,4.517675751292993e-05,9.238906075217564e-05,1.4647387112790809e-09,0.0005454511196823882,1.306578627306386e-05,0.96,0.04948716593053934,0.9,1.0,0.00699854212223765,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting,1000,3.302990430156254e-05,8.182479537528378e-05,1.0128076992069737e-09,0.0004990496452196841,1.1571773535812962e-05,0.966,0.04785181206984065,0.9,1.0,0.006767268161329719,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting,2000,1.7060694922053657e-05,3.2918872286625816e-05,8.867110501365873e-10,0.00016812193598734497,4.655431564577404e-06,0.9740000000000001,0.044308749769345214,0.9,1.0,0.006266203485560373,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting,3500,9.056319008106827e-06,1.55800164810988e-05,2.2806546724663977e-10,7.806527931461227e-05,2.2033470609566265e-06,0.9740000000000001,0.044308749769345214,0.9,1.0,0.006266203485560373,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting,5000,5.896385381504187e-06,9.121402929942339e-06,5.473862411429465e-10,4.0899382555135616e-05,1.2899611731394138e-06,0.9740000000000001,0.04430874976934519,0.9,1.0,0.006266203485560373,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,16,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,50,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,100,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,250,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,500,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,750,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,1000,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,2000,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
AdultCensusLocalXAI,14,1,PermutationIQ,inverse_variance_weighting_optimal,3500,,,,,,0.742,0.057463386746053655,0.6,0.8,0.008126550087615944,,,,,
