Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,250,0.011273343973550726,0.008025622482469106,0.0018461819241535752,0.040752433559256174,0.0011349944161194237,0.998,0.014142135623730954,0.9,1.0,0.0019999999999999996,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,500,0.0035172101086328967,0.001918400076011015,0.000444202291744831,0.009450900319020452,0.00027130274055523537,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,750,0.001718871835978217,0.001253091475751634,0.000267889490381735,0.006174076576610829,0.0001772138959902077,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,1000,0.0010260757435586628,0.0006472294350430701,0.00016046316539208822,0.00358765444387918,9.15320645004986e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,2000,0.0004215323343082983,0.00028347722559973363,0.00011850072096703376,0.0014853966792361605,4.008973370670408e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,3500,0.00023673174682095123,0.00017856419686960664,4.9901761139272956e-05,0.0009756171495140501,2.5252790896725706e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,5000,0.00017762052644175008,0.00011616612150972065,2.607631433283039e-05,0.0005427983447423688,1.6428370452732783e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,16,0.4607008006914423,0.0,0.4607008006914423,0.4607008006914423,7.93016446160826e-18,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,50,0.4607008006914423,0.0,0.4607008006914423,0.4607008006914423,7.93016446160826e-18,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,100,0.4607008006914423,0.0,0.4607008006914423,0.4607008006914423,7.93016446160826e-18,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,250,0.4607008006914423,0.0,0.4607008006914423,0.4607008006914423,7.93016446160826e-18,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,500,0.25125173379595894,0.031884945500685845,0.1871077901479989,0.31567534771044253,0.004509212236259691,0.782,0.0719693812446286,0.6,0.9,0.010178007503175362,,,,,
