"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"191","k=4","PermutationSamplingSII",2000,0.00092030093329936,0.00081862146578612,0.0010219804008126
"192","k=4","PermutationSamplingSII",3500,0.00142080292418914,0.00123999129839188,0.0016016145499864
"193","k=4","PermutationSamplingSII",5000,0.00157492733465811,0.00136836787058396,0.00178148679873226
"194","k=4","SHAPIQ",50,1.51483287143788,1.37366229791779,1.65600344495797
"195","k=4","SHAPIQ",100,0.741589589540248,0.678332469744128,0.804846709336369
"196","k=4","SHAPIQ",250,0.218934880889696,0.200331497702018,0.237538264077375
"197","k=4","SHAPIQ",500,0.0823215307842192,0.0754966604158902,0.0891464011525482
"198","k=4","SHAPIQ",750,0.03378403550741,0.0308647670804136,0.0367033039344064
"199","k=4","SHAPIQ",1000,0.0178247301490653,0.0163155872065872,0.0193338730915433
"200","k=4","SHAPIQ",2000,0.258417535270921,0.233120815500546,0.283714255041297
"201","k=4","SHAPIQ",3500,0.0716829332739686,0.0645016654316831,0.078864201116254
"202","k=4","SHAPIQ",5000,0.0410209409402481,0.0369675986692654,0.0450742832112309
"203","k=4","SVARMIQ",50,0.0248913671670946,0.022596482553454,0.0271862517807352
"204","k=4","SVARMIQ",100,0.0963871667861556,0.0881061452812543,0.104668188291057
"205","k=4","SVARMIQ",250,0.0209402888385167,0.0193338834624067,0.0225466942146266
"206","k=4","SVARMIQ",500,0.0197849640169632,0.0177958072924288,0.0217741207414976
"207","k=4","SVARMIQ",750,0.031837439827688,0.0287536201747715,0.0349212594806046
"208","k=4","SVARMIQ",1000,0.0143699109477983,0.0130247584984336,0.015715063397163
"209","k=4","SVARMIQ",2000,0.0399894440188935,0.0363498999504296,0.0436289880873574
"210","k=4","SVARMIQ",3500,0.0134781843710994,0.0122650489613888,0.0146913197808101
"211","k=4","SVARMIQ",5000,0.0108265009705037,0.00979608265003687,0.0118569192909705
