"","Facetvar","Approximator","Budget","Prec10_mean","Prec10_ribbon_min","Prec10_ribbon_max"
"141","k=3","SVARMIQ",350,0.098,0.0841524333530827,0.111847566646917
"142","k=3","SVARMIQ",500,0.152,0.134564404225837,0.169435595774163
"143","k=3","SVARMIQ",750,0.096,0.0835591193959559,0.108440880604044
"144","k=3","SVARMIQ",1000,0.17,0.149545969909605,0.190454030090395
"145","k=4","KernelSHAPIQ",13,0.012,0.00654891884904603,0.017451081150954
"146","k=4","KernelSHAPIQ",50,0.022,0.0137736114006354,0.0302263885993646
"147","k=4","KernelSHAPIQ",100,0.04,0.0301025668138921,0.0498974331861079
"148","k=4","KernelSHAPIQ",200,0.056,0.0434936750695776,0.0685063249304225
"149","k=4","KernelSHAPIQ",350,0.196,0.177056474909428,0.214943525090572
"150","k=4","KernelSHAPIQ",500,0.31,0.289545969909605,0.330454030090395
"151","k=4","KernelSHAPIQ",750,0.026,0.0197337965144396,0.0322662034855604
"152","k=4","KernelSHAPIQ",1000,0.156,0.14255016880464,0.16944983119536
"153","k=4","PermutationIQ",13,0.054,0.0453291480540037,0.0626708519459963
"154","k=4","PermutationIQ",50,0.202,0.183596362382642,0.220403637617358
"155","k=4","PermutationIQ",100,0.188,0.171184069749072,0.204815930250928
"156","k=4","PermutationIQ",200,0.212,0.192487575909756,0.231512424090244
"157","k=4","PermutationIQ",350,0.216,0.198074986124162,0.233925013875838
"158","k=4","PermutationIQ",500,0.22,0.201264461359137,0.238735538640863
"159","k=4","PermutationIQ",750,0.286,0.264617191723351,0.307382808276649
"160","k=4","PermutationIQ",1000,0.284,0.26352403100895,0.30447596899105
"161","k=4","PermutationIQStratified",13,0.054,0.0453291480540037,0.0626708519459963
"162","k=4","PermutationIQStratified",50,0.028,0.0194095449266441,0.0365904550733559
"163","k=4","PermutationIQStratified",100,0.126,0.105434524670939,0.146565475329061
"164","k=4","PermutationIQStratified",200,0.174,0.155305899653765,0.192694100346235
"165","k=4","PermutationIQStratified",350,0.23,0.207639320225002,0.252360679774998
"166","k=4","PermutationIQStratified",500,0.21,0.191649667744764,0.228350332255236
"167","k=4","PermutationIQStratified",750,0.268,0.246158268738724,0.289841731261276
"168","k=4","PermutationIQStratified",1000,0.268,0.247508090197667,0.288491909802333
"169","k=4","PermutationSamplingSII",13,0.022,0.0160821956636549,0.0279178043363451
"170","k=4","PermutationSamplingSII",50,0.022,0.0160821956636549,0.0279178043363451
"171","k=4","PermutationSamplingSII",100,0.022,0.0160821956636549,0.0279178043363451
"172","k=4","PermutationSamplingSII",200,0.022,0.0160821956636549,0.0279178043363451
"173","k=4","PermutationSamplingSII",350,0.044,0.0348929271711376,0.0531070728288624
"174","k=4","PermutationSamplingSII",500,0.058,0.0461885562236604,0.0698114437763397
"175","k=4","PermutationSamplingSII",750,0.072,0.0616825885227041,0.0823174114772959
"176","k=4","PermutationSamplingSII",1000,0.064,0.052657466719269,0.075342533280731
"177","k=4","SHAPIQ",13,0.022,0.0154285714285714,0.0285714285714286
"178","k=4","SHAPIQ",50,0.026,0.0185440066567429,0.0334559933432571
"179","k=4","SHAPIQ",100,0.026,0.0180153207928674,0.0339846792071326
"180","k=4","SHAPIQ",200,0.022,0.0142857142857143,0.0297142857142857
"181","k=4","SHAPIQ",350,0.04,0.0309649209709475,0.0490350790290525
"182","k=4","SHAPIQ",500,0.022,0.0137736114006354,0.0302263885993646
"183","k=4","SHAPIQ",750,0.016,0.0100341105663368,0.0219658894336632
"184","k=4","SHAPIQ",1000,0.024,0.0172629565013991,0.0307370434986009
"185","k=4","SVARMIQ",13,0.012,0.00735769234020803,0.016642307659792
"186","k=4","SVARMIQ",50,0.026,0.0185440066567429,0.0334559933432571
"187","k=4","SVARMIQ",100,0.034,0.0251428571428572,0.0428571428571429
"188","k=4","SVARMIQ",200,0.032,0.0242067533160081,0.0397932466839919
"189","k=4","SVARMIQ",350,0.01,0.00571428571428572,0.0142857142857143
"190","k=4","SVARMIQ",500,0.022,0.0148343221691517,0.0291656778308482
"191","k=4","SVARMIQ",750,0.028,0.020978168155746,0.035021831844254
"192","k=4","SVARMIQ",1000,0.018,0.0118124549063692,0.0241875450936308
