"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"112","k=3","KernelSHAPIQ",1000,1.92353008490424e-05,1.56950889785217e-05,2.27755127195631e-05
"113","k=3","KernelSHAPIQ",2000,1.94235462943669e-05,1.60464233663586e-05,2.28006692223752e-05
"114","k=3","KernelSHAPIQ",3500,7.19186114047679e-06,5.93079197023061e-06,8.45293031072297e-06
"115","k=3","KernelSHAPIQ",5000,4.22314801592672e-06,3.46966960666687e-06,4.97662642518656e-06
"116","k=3","PermutationIQ",50,0.00046692885797842,0.00033949808824909,0.00059435962770775
"117","k=3","PermutationIQ",100,0.00028667641490604,0.000229797226792029,0.000343555603020051
"118","k=3","PermutationIQ",250,0.00014305688421467,0.000117740035243843,0.000168373733185497
"119","k=3","PermutationIQ",500,8.11592389555348e-05,6.45506820208247e-05,9.77677958902449e-05
"120","k=3","PermutationIQ",750,5.92464636719594e-05,4.94557194108124e-05,6.90372079331063e-05
"121","k=3","PermutationIQ",1000,4.80055662493954e-05,3.99516132657414e-05,5.60595192330494e-05
"122","k=3","PermutationIQ",2000,2.577880375049e-05,2.10569469204059e-05,3.05006605805741e-05
"123","k=3","PermutationIQ",3500,1.68856206390367e-05,1.39876383339285e-05,1.97836029441449e-05
"124","k=3","PermutationIQ",5000,1.24671729479586e-05,9.94030574551317e-06,1.4994040150404e-05
"125","k=3","PermutationIQStratified",100,0.00726175895497301,0.00520787961002544,0.00931563829992058
"126","k=3","PermutationIQStratified",250,0.00068410878850077,0.00053712165201423,0.00083109592498731
"127","k=3","PermutationIQStratified",500,0.00015926061347014,0.000129357357971469,0.000189163868968811
"128","k=3","PermutationIQStratified",750,9.09379006145557e-05,7.45766597860052e-05,0.000107299141443106
"129","k=3","PermutationIQStratified",1000,7.32267837167446e-05,5.90063055805897e-05,8.74472618528995e-05
"130","k=3","PermutationIQStratified",2000,2.92458865661255e-05,2.32852253534337e-05,3.52065477788174e-05
"131","k=3","PermutationIQStratified",3500,1.74729093862765e-05,1.45206219826477e-05,2.04251967899053e-05
"132","k=3","PermutationIQStratified",5000,1.29350284969504e-05,1.03407694870704e-05,1.55292875068305e-05
"133","k=3","PermutationSamplingSII",50,5.57677159988683e-05,4.64586804994941e-05,6.50767514982425e-05
"134","k=3","PermutationSamplingSII",100,5.57677159988683e-05,4.64586804994941e-05,6.50767514982425e-05
"135","k=3","PermutationSamplingSII",250,5.57677159988683e-05,4.64586804994941e-05,6.50767514982425e-05
"136","k=3","PermutationSamplingSII",500,5.5788803122699e-05,4.65170871764651e-05,6.5060519068933e-05
"137","k=3","PermutationSamplingSII",750,5.50190893885563e-05,4.56475333337117e-05,6.43906454434009e-05
"138","k=3","PermutationSamplingSII",1000,5.33312907392529e-05,4.4097244708136e-05,6.25653367703698e-05
"139","k=3","PermutationSamplingSII",2000,5.4631683167308e-05,4.4940438176101e-05,6.4322928158515e-05
"140","k=3","PermutationSamplingSII",3500,5.64903448725039e-05,4.6286332400657e-05,6.66943573443508e-05
"141","k=3","PermutationSamplingSII",5000,5.06125965128016e-05,4.18198134029642e-05,5.9405379622639e-05
