"","Facetvar","Approximator","Budget","Prec10_mean","Prec10_ribbon_min","Prec10_ribbon_max"
"209","k=4","PermutationIQStratified",3500,0.402,0.379962925487687,0.424037074512313
"210","k=4","PermutationIQStratified",5000,0.528,0.504259910768182,0.551740089231818
"211","k=4","PermutationSamplingSII",16,0,0,0
"212","k=4","PermutationSamplingSII",50,0,0,0
"213","k=4","PermutationSamplingSII",100,0,0,0
"214","k=4","PermutationSamplingSII",250,0,0,0
"215","k=4","PermutationSamplingSII",500,0.006,0.00156452151535428,0.0104354784846457
"216","k=4","PermutationSamplingSII",750,0.022,0.0148343221691517,0.0291656778308482
"217","k=4","PermutationSamplingSII",1000,0.028,0.0204191433363305,0.0355808566636695
"218","k=4","PermutationSamplingSII",2000,0.056,0.0456352244873046,0.0663647755126955
"219","k=4","PermutationSamplingSII",3500,0.064,0.0546278745903676,0.0733721254096324
"220","k=4","PermutationSamplingSII",5000,0.104,0.0894425837681634,0.118557416231837
"221","k=4","SHAPIQ",16,0.002,0,0.004
"222","k=4","SHAPIQ",50,0.012,0.00654891884904603,0.017451081150954
"223","k=4","SHAPIQ",100,0.004,0.00120058315110494,0.00679941684889506
"224","k=4","SHAPIQ",250,0.014,0.00827857588728549,0.0197214241127145
"225","k=4","SHAPIQ",500,0.022,0.0132915710547839,0.0307084289452161
"226","k=4","SHAPIQ",750,0.014,0.00827857588728549,0.0197214241127145
"227","k=4","SHAPIQ",1000,0.008,0.00318505727247066,0.0128149427275293
"228","k=4","SHAPIQ",2000,0.01,0.00484921246362288,0.0151507875363771
"229","k=4","SHAPIQ",3500,0.036,0.0266278745903676,0.0453721254096324
"230","k=4","SHAPIQ",5000,0.086,0.0688547620700829,0.103145237929917
"231","k=4","SVARMIQ",16,0.01,0.00484921246362288,0.0151507875363771
"232","k=4","SVARMIQ",50,0.026,0.0185440066567429,0.0334559933432571
"233","k=4","SVARMIQ",100,0.026,0.0180153207928674,0.0339846792071326
"234","k=4","SVARMIQ",250,0.01,0.00571428571428572,0.0142857142857143
"235","k=4","SVARMIQ",500,0.008,0.00412438286678557,0.0118756171332144
"236","k=4","SVARMIQ",750,0.016,0.0107627706343362,0.0212372293656638
"237","k=4","SVARMIQ",1000,0.008,0.00318505727247066,0.0128149427275293
"238","k=4","SVARMIQ",2000,0.052,0.0401368345759847,0.0638631654240153
"239","k=4","SVARMIQ",3500,0.116,0.0967571905823055,0.135242809417695
"240","k=4","SVARMIQ",5000,0.188,0.16110033760928,0.21489966239072
