"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"116","k=3","PermutationIQ",50,0.00255215106226209,0.0024504367700922,0.00265386535443198
"117","k=3","PermutationIQ",100,0.00142811410774744,0.00139310535596434,0.00146312285953054
"118","k=3","PermutationIQ",250,0.00066209765940983,0.000644535920498014,0.000679659398321646
"119","k=3","PermutationIQ",500,0.00037485223296264,0.000365908856162872,0.000383795609762408
"120","k=3","PermutationIQ",750,0.00025191404200359,0.00024703173091548,0.0002567963530917
"121","k=3","PermutationIQ",1000,0.00020325608982992,0.00019957949765013,0.00020693268200971
"122","k=3","PermutationIQ",2000,0.00011209790725073,0.000109466409370737,0.000114729405130723
"123","k=3","PermutationIQ",3500,6.65636163833654e-05,6.54947792490291e-05,6.76324535177016e-05
"124","k=3","PermutationIQ",5000,4.80401510405752e-05,4.7188784289971e-05,4.88915177911794e-05
"125","k=3","PermutationIQStratified",100,0.00989503313182601,0.00869239712731955,0.0110976691363325
"126","k=3","PermutationIQStratified",250,0.00294391273064606,0.00263787587860086,0.00324994958269126
"127","k=3","PermutationIQStratified",500,0.00092087113375464,0.000852882929007879,0.000988859338501401
"128","k=3","PermutationIQStratified",750,0.00042600812954863,0.000387523832862394,0.000464492426234866
"129","k=3","PermutationIQStratified",1000,0.00026124144077124,0.000249026730333736,0.000273456151208744
"130","k=3","PermutationIQStratified",2000,0.00010724943953138,0.000104844842877489,0.000109654036185271
"131","k=3","PermutationIQStratified",3500,6.19490460016626e-05,6.07484009293448e-05,6.31496910739804e-05
"132","k=3","PermutationIQStratified",5000,4.43890392324826e-05,4.3641654505005e-05,4.51364239599601e-05
"133","k=3","PermutationSamplingSII",50,0.00094459437157117,0.000934733546942846,0.000954455196199494
"134","k=3","PermutationSamplingSII",100,0.00094459437157117,0.000934733546942846,0.000954455196199494
"135","k=3","PermutationSamplingSII",250,0.00094459437157117,0.000934733546942846,0.000954455196199494
"136","k=3","PermutationSamplingSII",500,0.00120118759372259,0.00117492906909342,0.00122744611835176
